IRI,parentId,id,title_cs,title_en,definition_cs,definition_en
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/30000/30500/30501,30500,30501,Soudní lékařství,Forensic science,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/30000/30500/30502,30500,30502,Ostatní lékařské vědy,Other medical science,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000,,40000,Zemědělské a veterinární vědy,Agricultural and veterinary sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40100,40000,40100,"Zemědělství, lesnictví, rybářství","Agriculture, forestry and fisheries",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40100/40101,40100,40101,Zemědělství,Agriculture,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40100/40102,40100,40102,Lesnictví,Forestry,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40100/40103,40100,40103,Rybářství,Fishery,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40100/40104,40100,40104,Půdoznalství,Soil science,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40100/40105,40100,40105,"Zahradnictví, vinařství","Horticulture, viticulture",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40100/40106,40100,40106,"Agronomie, šlechtění a ochrana rostlin ","Agronomy, plant breeding and plant protection ",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40200,40000,40200,Vědy o zvířatech a mléce,Animal and dairy science,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40200/40201,40200,40201,Vědy o zvířatech a mléce ,Animal and dairy science,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40200/40202,40200,40202,Domácí zvířata,Pets,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40200/40203,40200,40203,Chovatelství,Husbandry,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40300,40000,40300,Veterinární věda,Veterinary science,,
